param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_0_,Epochs,-0.00148927403109608,0.9985118343871594,0.0013370721695725287,-0.004109887328189068,0.0011313392659969082,0.9958985467004776,1.0011319794716715,0.0,-1.1138321961874438,0.26535118186506196,1.9140251204093
lambda_0_,model_layers,0.011631988652533768,1.0116999033045777,0.0005669286770258878,0.010520828863760087,0.012743148441307448,1.0105763673832882,1.0128246883476628,0.0,20.5175520729614,1.5008153423357834e-93,308.35356634329213
lambda_0_,def_value,0.08505039140611904,1.0887719300645649,0.06038282409726287,-0.03329776910933349,0.20339855192157158,0.9672504993837411,1.2255608205441926,0.0,1.4085196026791058,0.15897726657727246,2.653107617057605
lambda_0_,train_time,-0.0004413074962396922,0.9995587898655908,2.6163029782802062e-05,-0.000492586092340433,-0.00039002890013895133,0.999507535208271,0.9996100471512449,0.0,-16.86759904733129,7.789890798435111e-64,209.64179496859416
lambda_0_,data.sample.random_state,0.005645054017939566,1.005661017359211,0.007353200989428648,-0.008766955092424877,0.020057063128304006,0.991271362600115,1.0202595575677396,0.0,0.7677002200885295,0.44266530540144156,1.175711790542966
lambda_0_,predict_time,0.12878663144647542,1.1374474027650572,0.004730746794053412,0.11951453811015242,0.13805872478279843,1.1269496276659356,1.1480429668685197,0.0,27.22331949965306,3.4404344860699064e-163,539.6916886949348
lambda_0_,atk_value,0.27597236328481617,1.3178114435445032,0.06059613674918858,0.15720611765414252,0.39473860891548984,1.1702367955072475,1.4839962368334982,0.0,4.55428973017016,5.2562870571379765e-06,17.537524502834255
lambda_0_,accuracy,-0.035827062891640615,0.9648071300117826,0.07567102684056319,-0.18413955017230824,0.112485424389027,0.8318197151421847,1.119055945869785,0.0,-0.47345813037699713,0.6358863657098563,0.6531591191170059
lambda_0_,Atk: Deep,0.20698585797721647,1.229965177462195,,,,,,0.0,,,
lambda_0_,Atk: FGM,-4.96908254826945,0.006949520960905107,,,,,,0.0,,,
lambda_0_,Atk: HSJ,3.37798748046574,29.311721302067422,,,,,,0.0,,,
lambda_0_,Atk: PGD,-1.3167092981598816,0.26801581254992296,,,,,,0.0,,,
lambda_0_,Atk: Pixel,4.048804631958072,57.32888695102091,,,,,,0.0,,,
lambda_0_,Atk: Thresh,4.875515762662454,131.04172221207745,,,,,,0.0,,,
lambda_0_,Def: Conf,0.4204958792378075,1.5227164519080358,,,,,,0.0,,,
lambda_0_,Def: Control,0.42265292803931365,1.5260045706470209,,,,,,0.0,,,
lambda_0_,Def: FSQ,0.30936874068839004,1.362564710930537,,,,,,0.0,,,
lambda_0_,Def: Gauss-in,0.3293938937833181,1.390125309478627,,,,,,0.0,,,
lambda_0_,Def: Gauss-out,0.704296920902001,2.022424260717582,,,,,,0.0,,,
lambda_0_,Data: cifar,0.5791437822217964,1.7845098473866208,1117296.6604751037,-2189860.635434298,2189861.793721862,0.0,inf,0.0,5.183437870256673e-07,0.9999995864214951,5.966677814040279e-07
lambda_0_,Data: cifar100,0.3517575275248728,1.4215637918351125,1117296.6604751027,-2189860.862820551,2189861.5663356055,0.0,inf,0.0,3.148291228001135e-07,0.9999997488027036,3.624011393297775e-07
lambda_0_,Data: mnist,0.6690992589336962,1.952477851360015,1117296.6604751034,-2189860.545478821,2189861.8836773382,0.0,inf,0.0,5.988555077656616e-07,0.9999995221824362,6.893451945047722e-07
lambda_0_,Intercept,0.8828985899220169,2.417898053778885,1225454.1427508823,-2401845.1015985454,2401846.8673957256,0.0,inf,0.0,7.204664451499576e-07,0.9999994251509469,8.293321165902151e-07
lambda_1_,Epochs,-0.001943716656875369,0.9980581711370355,0.0006610664688503485,-0.003239383127209122,-0.0006480501865416164,0.9967658580134319,0.9993521597526277,0.0,-2.9402741607143676,0.0032792195395996812,8.25243179308994
lambda_1_,model_layers,0.002907325668098975,1.0029115560380635,0.00026225287473900257,0.002393319478768436,0.0034213318574295142,1.0023961857540136,1.0034271912937218,0.0,11.085963008002803,1.4676259176272791e-28,92.46050236956312
lambda_1_,def_value,-0.014090623271540573,0.9860081849264216,0.025232860637622218,-0.06354612134819851,0.03536487480511736,0.9384308366071683,1.0359976492853347,0.0,-0.5584235364313566,0.5765552045587587,0.7944693438530723
lambda_1_,train_time,-0.00045448797054974805,0.9995456152934633,2.335057959360547e-05,-0.0005002542655713507,-0.0004087216755281454,0.9994998708407313,0.9995913618397974,0.0,-19.463669787203443,2.2321462079277908e-84,277.8835284422315
lambda_1_,data.sample.random_state,0.0019060355144560732,1.001907853154793,0.003139069607291785,-0.004246427860800116,0.008058498889712263,0.9957625754654883,1.008091055986907,0.0,0.6071975944810267,0.54371978845697,0.8790647595061355
lambda_1_,predict_time,0.12484624288133138,1.1329742368194964,0.004344079978489235,0.11633200257753094,0.1333604831851318,1.1233687715557192,1.1426618344740518,0.0,28.739397870098575,1.2289246296445823e-181,600.9715887371545
lambda_1_,atk_value,0.7595451085394357,2.1373037581029752,0.02541811638827844,0.7097265158635626,0.8093637012153088,2.0334350703616613,2.2464781005221064,0.0,29.882037556870255,3.3683677073897955e-196,649.3458569593193
lambda_1_,accuracy,-0.011161985498359452,0.9889000783286287,0.03471975519505393,-0.07921145523271259,0.056887484235993685,0.9238445520248159,1.0585367016291063,0.0,-0.3214880241998237,0.7478405862978408,0.41919732459833836
lambda_1_,Atk: Deep,0.07627423922479676,1.079258508593766,,,,,,0.0,,,
lambda_1_,Atk: FGM,-4.424583655098775,0.011979197740592256,,,,,,0.0,,,
lambda_1_,Atk: HSJ,3.386365514948992,29.558327509083533,,,,,,0.0,,,
lambda_1_,Atk: PGD,-1.8499815302119058,0.1572400704775895,,,,,,0.0,,,
lambda_1_,Atk: Pixel,4.044615601222257,57.08923678294088,,,,,,0.0,,,
lambda_1_,Atk: Thresh,4.86763779853474,130.01343594456804,,,,,,0.0,,,
lambda_1_,Def: Conf,0.3718260171209987,1.450380617944787,,,,,,0.0,,,
lambda_1_,Def: Control,0.45267870014800154,1.5725188552616336,,,,,,0.0,,,
lambda_1_,Def: FSQ,0.33692622585515325,1.400635729223709,,,,,,0.0,,,
lambda_1_,Def: Gauss-in,0.380589200166354,1.4631464216284797,,,,,,0.0,,,
lambda_1_,Def: Gauss-out,0.5652908829498647,1.7599596505261854,,,,,,0.0,,,
lambda_1_,Data: cifar,0.5734636117170742,1.774402260769996,1117296.6604751034,-2189860.6411144678,2189861.7880416913,0.0,inf,0.0,5.132599353453921e-07,0.9999995904778219,5.908157363937768e-07
lambda_1_,Data: cifar100,0.4603923812047224,1.5846956678134336,1117296.6604751025,-2189860.7541856966,2189861.6749704587,0.0,inf,0.0,4.120592117486076e-07,0.9999996712243168,4.74323125739172e-07
lambda_1_,Data: mnist,0.5418359541194876,1.719160265919072,1117296.6604751039,-2189860.6727421265,2189861.7564140344,0.0,inf,0.0,4.84952630118025e-07,0.9999996130637837,5.582310683819041e-07
lambda_1_,Intercept,-0.24793866942485793,0.7804078046698416,1225454.1427508781,-2401846.2324357964,2401845.736558458,0.0,inf,0.0,-2.023239065219442e-07,0.9999998385688788,2.3289589686844032e-07
