param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
sigma_,Data: cifar,-0.04314434415937931,0.9577731311313467,0.02965861348340487,-0.10127415841824688,0.014985470099488266,0.903685246003349,1.0150983152310358,0.0,-1.4546986218192641,0.1457527143051119,2.778405344373688
sigma_,Data: cifar100,0.1861148020312571,1.2045605384367615,0.016354551979288555,0.15406046916856328,0.21816913489395093,1.1665614256451915,1.243797419374272,0.0,11.38000003099769,5.2599713804526644e-30,97.26278789679746
sigma_,Data: mnist,0.017437178612630246,1.0175900937212852,0.025546570793526697,-0.0326331800711849,0.0675075372964454,0.9678935371170215,1.0698383232561037,0.0,0.6825643548624026,0.4948821644213458,1.014843046548983
mu_,model_layers,0.005746124611437741,1.0057626652518135,0.0001537763908436753,0.0054447284237115826,0.006047520799163899,1.0054595778957305,1.0060658439710377,0.0,37.36675428466186,1.355272885198114e-305,1012.7494855721036
mu_,atk_value,0.06870404736046641,1.0711191616919868,0.019963366291430914,0.02957656841908087,0.10783152630185194,1.0300182993254168,1.1138600734522253,0.0,3.441506124643767,0.0005784853753697499,10.755431892383035
mu_,data.sample.random_state,-0.011795163724650668,0.9882741265214936,0.0023188971435007663,-0.01634011860976498,-0.007250208839536357,0.9837926569551567,0.9927760105210265,0.0,-5.086540279593376,3.646543023235933e-07,21.386967248584465
mu_,accuracy,-0.11469685964701766,0.8916363939141035,0.02286975956268985,-0.15952076472498025,-0.06987295456905507,0.8525522641993255,0.9325122838055977,0.0,-5.0152193044537405,5.297300871629211e-07,20.84823921227242
mu_,train_time,7.793179708320805e-05,1.0000779348338447,3.256101987008776e-06,7.154995445868155e-05,8.431363970773456e-05,1.0000715525142179,1.0000843171942027,0.0,23.934077431892803,1.3537218095075557e-126,418.126008660971
mu_,Epochs,-0.0027693672317133473,0.9972344639282731,0.0005942500250225708,-0.003934075878569612,-0.0016046585848570826,0.9960736524599946,0.9983966281913591,0.0,-4.660272806228592,3.1579055581416683e-06,18.272600543419895
mu_,def_value,-0.0067201774868769605,0.9933023524093,0.01891626658074568,-0.04379537870709713,0.030355023733343204,0.9571497906642106,1.0308204347170857,0.0,-0.35525918701723286,0.7223954278455167,0.4691393330839199
mu_,predict_time,0.016085471834543803,1.0162155395007055,0.0005898655108150231,0.014929356677624036,0.01724158699146357,1.0150413561891378,1.0173910810884073,0.0,27.269727657611895,9.699003799689002e-164,541.5183709881509
