param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,Atk: Deep,-0.49402152492988377,0.6101676491334616,0.034446931103464536,-0.5615362692706068,-0.4265067805891607,0.5703322066337865,0.6527854392906727,0.0,-14.341525038792122,1.2038073389946778e-46,152.54108784756974
lambda_,Atk: FGM,-4.245340391428586,0.014330854748564822,0.035210150395741296,-4.314351018094478,-4.176329764762694,0.013375226950337707,0.015354759854693716,0.0,-120.57149270064079,0.0,inf
lambda_,Atk: HSJ,2.525725601062723,12.49996195948873,0.03484995397968751,2.4574209463996572,2.594030255725789,11.674663097572875,13.383602394586356,0.0,72.47428798714789,0.0,inf
lambda_,Atk: PGD,-2.199091117716451,0.11090391116921557,0.03535371417691784,-2.268383124222933,-2.129799111209969,0.10347935816122407,0.11886116933065988,0.0,-62.20254841433945,0.0,inf
lambda_,Atk: Pixel,3.2654951176204188,26.193076434523984,0.036488896187354576,3.193978195257583,3.3370120399832546,24.38524399986114,28.13493492657783,0.0,89.49284464110738,0.0,inf
lambda_,Atk: Thresh,3.915809706899967,50.18969400420331,0.036227872355325375,3.844804381847015,3.986815031952919,46.749538398029806,53.88300014405536,0.0,108.08831577227184,0.0,inf
lambda_,Data: cifar,0.11483512794141922,1.121688487235809,0.040009547630731924,0.0364178555474448,0.19325240033539365,1.0370891094015222,1.2131889641801603,0.0,2.870193109936906,0.0041022118562241755,7.929382283816661
lambda_,Data: cifar100,0.05472605997024973,1.0562512255475205,0.03880982185713558,-0.021339793116151397,0.13079191305665086,0.9788862892296899,1.1397305935795514,0.0,1.4101085073697082,0.15850764562619735,2.6573756643588227
lambda_,Data: mnist,-0.1864856370021512,0.8298704812936846,0.04070999709016902,-0.26627576510961287,-0.10669550889468953,0.7662277994708001,0.8987993077231812,0.0,-4.580831499179479,4.631308816034644e-06,17.720148610056807
lambda_,Def: Conf,-0.05439123172925294,0.9470615134990195,0.035001488315204804,-0.12299288823235388,0.014210424773848006,0.8842699512608888,1.0143118728303715,0.0,-1.5539691123827195,0.12019178450875437,3.0565898082687597
lambda_,Def: Control,0.10028142095755471,1.1054819801013078,0.03577794281120106,0.030157941606666905,0.17040490030844252,1.0306172984515116,1.1857848787953418,0.0,2.8028839301000685,0.005064789343485955,7.625282019471466
lambda_,Def: FSQ,-0.05086672405721186,0.95040532825818,0.0346117647646264,-0.11870453643725207,0.016971088322828343,0.8880701543738564,1.0171159153731493,0.0,-1.4696368244475706,0.14166014130043286,2.819494208454597
lambda_,Def: Gauss-in,-0.04071424399317429,0.9601034460790824,0.034729370626714384,-0.10878255962727773,0.02735407164092915,0.8969254240948329,1.0277316289737224,0.0,-1.1723288749107432,0.24106504302262127,2.0525056347985906
lambda_,Def: Gauss-out,0.09727929610919014,1.1021681619162698,0.03816911680193024,0.022469201855704224,0.17208939036267606,1.0227235356923743,1.1877840049114516,0.0,2.5486389065274535,0.010814420974460809,6.530899767159704
lambda_,Epochs,-0.0018041901528384106,0.9981974364198529,0.0004690220670619756,-0.002723456512234413,-0.0008849237934424085,0.997280248731,0.9991154676361476,0.0,-3.846706326932819,0.00011971631975374637,13.028092545372171
lambda_,accuracy,-0.052176503387058516,0.949161321869022,0.028728405565438826,-0.10848314362857867,0.004130136854461633,0.8971940181251151,1.004138677623814,0.0,-1.8161990670943635,0.06933984115329181,3.8501716582184127
lambda_,atk_value,0.8108882890700627,2.249905665898495,0.01947671475044534,0.7727146296220299,0.8490619485180956,2.165637184329738,2.3374531717827227,0.0,41.63373030102633,0.0,inf
lambda_,data.sample.random_state,0.0001372863043805952,1.0001372957285766,0.0023272185181919393,-0.004423978175430279,0.004698550784191469,0.9955857932012552,1.004709606282085,0.0,0.05899158300237983,0.9529588122288413,0.06951423403367879
lambda_,def_value,-0.011446670099821716,0.9886185937730041,0.01861479934107126,-0.04793100638776131,0.02503766618811788,0.9531995494889892,1.0253537409639766,0.0,-0.6149230990938511,0.5386055072752305,0.8926991133247122
lambda_,model_layers,0.007562490493124425,1.007591158345575,0.00019703902628062165,0.007176301098065566,0.007948679888183284,1.0072021124532011,1.007980354512362,0.0,38.38067329034593,0.0,inf
lambda_,predict_time,0.02274654634721959,1.0230072217689086,0.0010599395982099826,0.020669102908940168,0.02482398978549901,1.0208841881334239,1.0251346704711264,0.0,21.460228852317407,3.664954204312729e-102,336.96287050733434
lambda_,train_time,5.790527271270154e-05,1.0000579069492554,5.697306326310395e-06,4.673875750424096e-05,6.907178792116212e-05,1.000046739849777,1.0000690741734322,0.0,10.163622841428168,2.8816541449797397e-24,78.19937708309705
lambda_,Intercept,1.399410416620443,4.0528097930160625,0.06284228487912104,1.2762418015511598,1.5225790316897263,3.583148207512303,4.58403232775308,0.0,22.268611322969075,7.447356384915052e-110,362.5153620398492
rho_,Intercept,0.2844189898961406,1.3289896473496507,0.0068021745651078115,0.2710869727319749,0.2977510070603063,1.311389120519384,1.3468263958626019,0.0,41.812950722418385,0.0,inf
