param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,Atk: Deep,-0.4519906111211167,0.6363601444053611,0.03291328067588563,-0.5164994558589107,-0.38748176638332277,0.5966053402159024,0.6787640104613635,0.0,-13.732772967000944,6.461243465923507e-43,140.15109624194199
lambda_,Atk: FGM,-4.079033696355583,0.016923811294538096,0.03342641316728679,-4.14454826229582,-4.013519130415346,0.015850594645508375,0.01806969360700278,0.0,-122.0302542166739,0.0,inf
lambda_,Atk: HSJ,2.6002599735006995,13.467238705132168,0.03339260758348457,2.5348116652871906,2.6657082817142084,12.614054959894583,14.378129706716106,0.0,77.86932982097346,0.0,inf
lambda_,Atk: PGD,-2.063151863328923,0.1270528848156996,0.03403327981865332,-2.1298558660492573,-1.9964478606085887,0.11885442357552585,0.13581686784870692,0.0,-60.621599631961686,0.0,inf
lambda_,Atk: Pixel,3.326004667239591,27.826941420145587,0.03524148196368023,3.2569326318289598,3.395076702650222,25.96975604297309,29.81694042558151,0.0,94.37754832975985,0.0,inf
lambda_,Atk: Thresh,4.04607817367137,57.172795017891595,0.03508255440455318,3.977317630552779,4.114838716789961,53.37367412830604,61.24233610562556,0.0,115.3302044946377,0.0,inf
lambda_,Data: cifar,0.07744629484263098,1.080524201178019,0.0374641972249705,0.00401781757198337,0.1508747721132786,1.004025899821714,1.1628510275867543,0.0,2.0672081768513584,0.038714542048923016,4.69098061303962
lambda_,Data: cifar100,0.005243238411840978,1.0052570082420111,0.03612210445827944,-0.06555478537218044,0.0760412621958624,0.9365477362378132,1.0790070954408635,0.0,0.1451531822542856,0.8845899295043824,0.17691927672584257
lambda_,Data: mnist,-0.06288539049578408,0.9390510917020453,0.03671566385422685,-0.13484676931854778,0.009075988326979617,0.8738498020303702,1.0091172999958589,0.0,-1.7127673557928729,0.0867553479642308,3.5269034955574585
lambda_,Def: Conf,-0.042741778417754776,0.958158775400566,0.033461535281204456,-0.10832518243633185,0.022841625600822306,0.8973357511557594,1.0231044931561566,0.0,-1.2773406258428044,0.20148201669493376,2.311277018331837
lambda_,Def: Control,0.09100422642257615,1.0952736343378984,0.03395606768241007,0.02445155670844794,0.15755689613670437,1.0247529474989538,1.1706473613992439,0.0,2.6800578698845676,0.007360943334137669,7.085893619429604
lambda_,Def: FSQ,-0.06205764178300752,0.9398287118270618,0.03303126295762959,-0.1267977275438335,0.0026824439778184717,0.8809118387787899,1.0026860449497474,0.0,-1.8787547379769014,0.060277989880691975,4.052224882286739
lambda_,Def: Gauss-in,-0.05527474585487581,0.9462251408019612,0.0331984351714509,-0.12034248313400739,0.00979299142425577,0.8866167334359697,1.0098410996777694,0.0,-1.6649804597540037,0.09591665431094408,3.382074853095053
lambda_,Def: Gauss-out,0.15077707030699292,1.1627374204908176,0.037025953545203674,0.07820753486514058,0.22334660574884524,1.081347052599227,1.2502538438144781,0.0,4.072199521422576,4.657125899064874e-05,14.390200590453059
lambda_,Epochs,-0.001526135543135981,0.9984750284095203,0.00047215884567336345,-0.0024515498756377788,-0.0006007212106341831,0.9975514527185877,0.9993994591862277,0.0,-3.232250241885232,0.0012281944858759948,9.669245253601977
lambda_,accuracy,-0.020010814197508265,0.9801880733020203,0.025126200404305597,-0.06925726205828298,0.02923563366326645,0.9330866014183239,1.0296671901441143,0.0,-0.7964122659022983,0.4257924511668938,1.2317777222710071
lambda_,atk_value,0.7765062859344586,2.1738641232362292,0.01931477530027879,0.7386500219764284,0.8143625498924888,2.093107956610897,2.2577360194766642,0.0,40.20270874822191,0.0,inf
lambda_,data.sample.random_state,0.002096375352259129,1.0020985742833945,0.0023053242402666196,-0.002421977131350608,0.006614727835868866,0.9975809534888196,1.006636653465404,0.0,0.9093624730275145,0.36315882378592956,1.4613274607813094
lambda_,def_value,-0.010623132270689114,0.989433093923369,0.018485742687668182,-0.04685452216599341,0.025608257624615185,0.9542262062549728,1.0259389659742626,0.0,-0.5746662414475667,0.5655170428695946,0.8223575918164818
lambda_,model_layers,0.005948147912352558,1.0059658732710708,0.0001623294603290897,0.005629988016477719,0.006266307808227397,1.0056458661829875,1.0062859821887742,0.0,36.64244247651602,6.0374398875674675e-294,974.0529229772161
lambda_,predict_time,0.025375791211057982,1.025700497341362,0.0010477578493646876,0.023322223561784053,0.02742935886033191,1.0235963132638224,1.0278090069431094,0.0,24.219137300135426,1.3986942370621338e-129,428.04464362527705
lambda_,train_time,5.2285044557659135e-05,1.0000522864114445,5.66225074057359e-06,4.118723703469965e-05,6.338285208061863e-05,1.0000411880852407,1.0000633848608163,0.0,9.233968425842376,2.607867024431257e-20,65.05569158956037
lambda_,Intercept,1.40666941910364,4.082336185793712,0.05896097932128074,1.2911080231407188,1.522230815066561,3.636813998159522,4.582436369381174,0.0,23.857633222790312,8.438000798640742e-126,415.486038731702
rho_,Intercept,0.23973277419657718,1.2709094851315323,0.00641767476837872,0.22715436278606346,0.2523111856070909,1.2550235819254607,1.2869964697549632,0.0,37.35508308675795,2.0966932183873788e-305,1012.1199531544084
