,stage,_target_,attack,data,files,model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,predict_proba_time,predict_proba_time_per_sample,predict_proba_start_time,predict_proba_end_time,predict_proba_device,predict_log_proba_time,predict_log_proba_time_per_sample,predict_log_proba_start_time,predict_log_proba_end_time,predict_log_device,adv_fit_time_per_sample,adv_fit_time,adv_fit_start_time,adv_fit_end_time,adv_fit_device,adv_predict_time_per_sample,adv_predict_time,adv_predict_start_time,adv_predict_end_time,adv_predict_device,adv_success,accuracy,log_loss,adv_accuracy,adv_log_loss,adv_predictions,attack._target_,attack.attack_size,attack.method,attack.data._target_,attack.data.generate.name,attack.data.generate.path,attack.data.sample.random_state,attack.data.sample.stratify,attack.data.sklearn_pipeline.preprocessor.name,attack.data.sklearn_pipeline.preprocessor.with_mean,attack.data.sklearn_pipeline.preprocessor.with_std,attack.init._target_,attack.init.init_eval,attack.init.max_iter,attack.init.model._target_,attack.init.model.art._target_,attack.init.model.art.data._target_,attack.init.model.art.data.generate.name,attack.init.model.art.data.generate.path,attack.init.model.art.data.sample.random_state,attack.init.model.art.data.sample.stratify,attack.init.model.art.data.sklearn_pipeline.preprocessor.name,attack.init.model.art.data.sklearn_pipeline.preprocessor.with_mean,attack.init.model.art.data.sklearn_pipeline.preprocessor.with_std,attack.init.model.art.initialize.clip_values,attack.init.model.art.initialize.criterion.name,attack.init.model.art.initialize.optimizer.lr,attack.init.model.art.initialize.optimizer.momentum,attack.init.model.art.initialize.optimizer.name,attack.init.model.art.library,attack.init.model.data._target_,attack.init.model.data.generate.name,attack.init.model.data.generate.path,attack.init.model.data.sample.random_state,attack.init.model.data.sample.stratify,attack.init.model.data.sklearn_pipeline.preprocessor.name,attack.init.model.data.sklearn_pipeline.preprocessor.with_mean,attack.init.model.data.sklearn_pipeline.preprocessor.with_std,attack.init.model.init._target_,attack.init.model.init.name,attack.init.model.init.num_channels,attack.init.model.init.num_classes,attack.init.model.library,attack.init.model.trainer.batch_size,attack.init.model.trainer.nb_epoch,attack.init.name,attack.init.norm,attack.model._target_,attack.model.art._target_,attack.model.art.data._target_,attack.model.art.data.generate.name,attack.model.art.data.generate.path,attack.model.art.data.sample.random_state,attack.model.art.data.sample.stratify,attack.model.art.data.sklearn_pipeline.preprocessor.name,attack.model.art.data.sklearn_pipeline.preprocessor.with_mean,attack.model.art.data.sklearn_pipeline.preprocessor.with_std,attack.model.art.initialize.clip_values,attack.model.art.initialize.criterion.name,attack.model.art.initialize.optimizer.lr,attack.model.art.initialize.optimizer.momentum,attack.model.art.initialize.optimizer.name,attack.model.art.library,attack.model.data._target_,attack.model.data.generate.name,attack.model.data.generate.path,attack.model.data.sample.random_state,attack.model.data.sample.stratify,attack.model.data.sklearn_pipeline.preprocessor.name,attack.model.data.sklearn_pipeline.preprocessor.with_mean,attack.model.data.sklearn_pipeline.preprocessor.with_std,attack.model.init._target_,attack.model.init.name,attack.model.init.num_channels,attack.model.init.num_classes,attack.model.library,attack.model.trainer.batch_size,attack.model.trainer.nb_epoch,attack.init.batch_size,attack.init.eps,attack.init.eps_step,attack.init.th,attack.init.nb_grads,data._target_,data.generate.name,data.generate.path,data.sample.random_state,data.sample.stratify,data.sklearn_pipeline.preprocessor.name,data.sklearn_pipeline.preprocessor.with_mean,data.sklearn_pipeline.preprocessor.with_std,files._target_,files.adv_predictions_file,files.attack_dir,files.attack_file,files.attack_type,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.data._target_,model.art.data.generate.name,model.art.data.generate.path,model.art.data.sample.random_state,model.art.data.sample.stratify,model.art.data.sklearn_pipeline.preprocessor.name,model.art.data.sklearn_pipeline.preprocessor.with_mean,model.art.data.sklearn_pipeline.preprocessor.with_std,model.art.initialize.clip_values,model.art.initialize.criterion.name,model.art.initialize.optimizer.lr,model.art.initialize.optimizer.momentum,model.art.initialize.optimizer.name,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.path,model.data.sample.random_state,model.data.sample.stratify,model.data.sklearn_pipeline.preprocessor.name,model.data.sklearn_pipeline.preprocessor.with_mean,model.data.sklearn_pipeline.preprocessor.with_std,model.init._target_,model.init.name,model.init.num_channels,model.init.num_classes,model.trainer.batch_size,model.trainer.nb_epoch,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_name,model_layers,defence_name,def_gen,epochs,attack_name,atk_gen,def_param,def_value,atk_param,atk_value,failure_rate,success_rate,adv_failure_rate,adv_success_rate,training_time_per_failure,training_time_per_adv_failure,adv_training_time_per_failure
0,attack,deckard.base.experiment.Experiment,001cd2906c91b18b507f0a6319e04368,001cd2906c91b18b507f0a6319e04368,001cd2906c91b18b507f0a6319e04368,001cd2906c91b18b507f0a6319e04368,001cd2906c91b18b507f0a6319e04368,001cd2906c91b18b507f0a6319e04368,618.535308424,0.0128861522588333,1701672555.5199096,1701673173.8608797,cuda:0,10.156461619,0.0002115929503958,1701673173.8609855,1701673184.008539,cuda:0,9.912825431,0.0002065171964791,1701673184.008629,1701673193.910674,cuda:0,9.87956887,0.0002058243514583,1701673193.9108372,1701673203.7802942,cuda:0,2.8833852672,288.33852672,1701673210.3059366,1701673498.411774,cuda:0,0.00058826076,0.058826076,1701673502.5658062,1701673502.624632,cuda:0,0.0,0.0209166666666666,10.960208856741588,0.0,20.88856523990631,cifar100/reports/attack/001cd2906c91b18b507f0a6319e04368/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,10.0,5.0,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet101,3,100,pytorch,1024,50,art.attacks.evasion.HopSkipJump,inf,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet101,3,100,pytorch,1024,50,,,,,,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,e50b8471ffe37cd890f51489746c2bb7,.pkl,data,887f6164c593115c2ddd76a91681636d,.pkl,cifar100,001cd2906c91b18b507f0a6319e04368,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,3,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet101,3,100,1024,50,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet101,101,Epochs,Epochs,50,art.attacks.evasion.HopSkipJump,HSJ,nb_epoch,0.494949494949495,max_iter,0.4444444444444444,9.640004265872799,0.20594442682220312,0.3468145625128621,0.0,64.16338534348131,0.0044691052581214,0.0044691052581214
1,attack,deckard.base.experiment.Experiment,00ab003985231cfa561a9710ce1f9a8e,00ab003985231cfa561a9710ce1f9a8e,00ab003985231cfa561a9710ce1f9a8e,00ab003985231cfa561a9710ce1f9a8e,00ab003985231cfa561a9710ce1f9a8e,00ab003985231cfa561a9710ce1f9a8e,278.035196982,0.005792399937125,1701559255.562278,1701559533.6683643,cuda:0,3.765571728,7.8449411e-05,1701559533.6684642,1701559537.4325929,cuda:0,2.865228069,5.96922514375e-05,1701559537.432682,1701559540.2972782,cuda:0,2.438194274,5.0795714041666666e-05,1701559540.2974167,1701559542.7348342,cuda:0,0.00038099075,0.038099075,1701559548.7038567,1701559548.74199,cuda:0,8.406984e-05,0.008406984,1701559549.5913522,1701559549.5997615,cuda:0,0.0,0.3488333333333333,4.5600131081144015,0.0,25.47526971578598,cifar100/reports/attack/00ab003985231cfa561a9710ce1f9a8e/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.1,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet34,3,100,pytorch,1024,10,art.attacks.evasion.FastGradientMethod,inf,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.1,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet34,3,100,pytorch,1024,10,1024.0,0.01,0.001,,,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,90261e07b443c7b6191a5c1243fbafad,.pkl,data,9abf6e66a9bd8c512f562aa662496721,.pkl,cifar100,00ab003985231cfa561a9710ce1f9a8e,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.1,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,6,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet34,3,100,1024,10,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet34,34,Epochs,Epochs,10,art.attacks.evasion.FastGradientMethod,FGM,nb_epoch,0.09090909090909091,eps,0.00900900900900901,17.292637445324125,9.263754843374299,2624.735639907268,0.0,16.07824126661372,15.203518555568605,15.203518555568605
2,attack,deckard.base.experiment.Experiment,00f4dbb8fdf7b058a9f57ed44be526c8,00f4dbb8fdf7b058a9f57ed44be526c8,00f4dbb8fdf7b058a9f57ed44be526c8,00f4dbb8fdf7b058a9f57ed44be526c8,00f4dbb8fdf7b058a9f57ed44be526c8,00f4dbb8fdf7b058a9f57ed44be526c8,810.44481002,0.0168842668754166,1701634533.0569625,1701635343.5266683,cuda:0,13.944590026,0.0002905122922083,1701635343.5267692,1701635357.4660144,cuda:0,13.938683127,0.0002903892318125,1701635357.466115,1701635371.3965163,cuda:0,11.281917261,0.0002350399429375,1701635371.3966343,1701635382.671847,cuda:0,12.53217203341,1253.217203341,1701635389.4248347,1701636641.5583334,cuda:0,0.0006198404,0.06198404,1701636645.6831608,1701636645.7451255,cuda:0,0.0,0.03025,9.887150164365767,0.0,23.839153423309327,cifar100/reports/attack/00f4dbb8fdf7b058a9f57ed44be526c8/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,10.0,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,50,art.attacks.evasion.ThresholdAttack,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,50,,,,256.0,,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,d480302bf87130926b8571b35f2c35c3,.pkl,data,05e0928a18e397cb0141ba25a7890061,.pkl,cifar100,00f4dbb8fdf7b058a9f57ed44be526c8,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,2,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,1024,50,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet152,152,Epochs,Epochs,50,art.attacks.evasion.ThresholdAttack,Thresh,nb_epoch,0.494949494949495,th,1.0,6.954309866348737,0.21693000614287117,0.07979462756608045,0.0,116.53849563731227,0.0013472737870501765,0.0013472737870501765
3,attack,deckard.base.experiment.Experiment,0117b7f2a4541bc7cd4db811cd572c69,0117b7f2a4541bc7cd4db811cd572c69,0117b7f2a4541bc7cd4db811cd572c69,0117b7f2a4541bc7cd4db811cd572c69,0117b7f2a4541bc7cd4db811cd572c69,0117b7f2a4541bc7cd4db811cd572c69,423.938569865,0.0088320535388541,1701727281.874688,1701727705.6984644,cuda:0,6.106878904,0.0001272266438333,1701727705.698553,1701727711.799488,cuda:0,5.25108742,0.0001093976545833,1701727711.7995818,1701727717.046223,cuda:0,4.494013418,9.362527954166668e-05,1701727717.0463283,1701727721.5353365,cuda:0,6.53621796288,653.621796288,1701727727.910665,1701728380.996179,cuda:0,0.00015269999,0.015269999,1701728382.2368047,1701728382.2520778,cuda:0,0.04,0.2056666666666666,5.89959858550628,0.0,22.56356552362442,cifar100/reports/attack/0117b7f2a4541bc7cd4db811cd572c69/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,10.0,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.01,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,pytorch,1024,1,art.attacks.evasion.ThresholdAttack,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.01,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,pytorch,1024,1,,,,16.0,,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,ffcf1957812cb7f29b6de2ec0e21ed84,.pkl,data,1b018e4465d7d98348913c8fab4a50f5,.pkl,cifar100,0117b7f2a4541bc7cd4db811cd572c69,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,0.01,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,5,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,1024,1,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet50,50,Epochs,Epochs,1,art.attacks.evasion.ThresholdAttack,Thresh,nb_epoch,0.0,th,0.058823529411764705,13.007189856229926,3.367786882624365,0.15299367396851285,0.006119746958740514,32.59263334746746,0.0013512483195958942,0.0013512483195958942
4,attack,deckard.base.experiment.Experiment,0166644405c0bda41804dadee387eb70,0166644405c0bda41804dadee387eb70,0166644405c0bda41804dadee387eb70,0166644405c0bda41804dadee387eb70,0166644405c0bda41804dadee387eb70,0166644405c0bda41804dadee387eb70,805.063728502,0.0167721610104583,1701587140.037605,1701587948.629727,cuda:0,13.99054607,0.0002914697097916,1701587948.629837,1701587962.6072853,cuda:0,13.940916478,0.0002904357599583,1701587962.6073916,1701587976.534768,cuda:0,12.95733534,0.00026994448625,1701587976.5349004,1701587989.47992,cuda:0,0.00166018886,0.166018886,1701587996.2086315,1701587996.3744855,cuda:0,0.00084567378,0.084567378,1701588001.5815225,1701588001.666074,cuda:0,0.0,0.01,20.397017069856325,0.0,20.151782717704773,cifar100/reports/attack/0166644405c0bda41804dadee387eb70/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,10.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,100,art.attacks.evasion.FastGradientMethod,inf,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,10.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,100,1024.0,0.001,0.001,,,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,8ae42b9d8b1ce5dcd728d1e1d93d5737,.pkl,data,ec608c65298211540efa78355f73946a,.pkl,cifar100,0166644405c0bda41804dadee387eb70,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,10.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,9,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,1024,100,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet152,152,Epochs,Epochs,100,art.attacks.evasion.FastGradientMethod,FGM,nb_epoch,1.0,eps,0.0,7.076206997544307,0.0714768383590334,602.3411095530421,0.0,113.77051699892124,10.102562072641724,10.102562072641724
5,attack,deckard.base.experiment.Experiment,01ac64c41053039a856e7d1228ba1526,01ac64c41053039a856e7d1228ba1526,01ac64c41053039a856e7d1228ba1526,01ac64c41053039a856e7d1228ba1526,01ac64c41053039a856e7d1228ba1526,01ac64c41053039a856e7d1228ba1526,415.955377435,0.0086657370298958,1701711471.9950824,1701711889.7398944,cuda:0,6.218917215,0.0001295607753125,1701711889.739993,1701711896.011341,cuda:0,5.741181648,0.000119607951,1701711896.01146,1701711901.8327725,cuda:0,5.799127091,0.0001208151477291,1701711901.8329291,1701711907.632837,cuda:0,0.04940565659,4.940565659,1701711913.6491482,1701711918.6066349,cuda:0,0.00057928073,0.057928073,1701711922.8151605,1701711922.873098,cuda:0,1.0,0.0173333333333333,12.631303309440613,0.02,21.50382136583328,cifar100/reports/attack/01ac64c41053039a856e7d1228ba1526/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,10.0,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,pytorch,1024,100,art.attacks.evasion.DeepFool,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,pytorch,1024,100,1024.0,,,,5.0,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,0629de0613081dda64f0d27e06c59944,.pkl,data,706df548e43cf702fd974682012734b6,.pkl,cifar100,01ac64c41053039a856e7d1228ba1526,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,4,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet50,3,100,1024,100,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet50,50,Epochs,Epochs,100,art.attacks.evasion.DeepFool,Deep,nb_epoch,1.0,nb_grads,0.4444444444444444,15.801250164521873,0.2787194737296933,19.83578536629261,20.24059731254348,26.324206825668362,0.17189169976574709,0.17189169976574709
6,attack,deckard.base.experiment.Experiment,0266567dba30a08c98c6eeef23712fc4,0266567dba30a08c98c6eeef23712fc4,0266567dba30a08c98c6eeef23712fc4,0266567dba30a08c98c6eeef23712fc4,0266567dba30a08c98c6eeef23712fc4,0266567dba30a08c98c6eeef23712fc4,800.796333305,0.0166832569438541,1701647364.462109,1701648167.0376997,cuda:0,14.150443555,0.0002948009073958,1701648167.0378065,1701648181.182021,cuda:0,13.848985333,0.0002885205277708,1701648181.1821363,1701648195.1993296,cuda:0,13.649836067,0.0002843715847291,1701648195.1994612,1701648209.0955791,cuda:0,13.01025063028,1301.025063028,1701648219.085009,1701649519.046754,cuda:0,0.00032471359,0.032471359,1701649523.7618864,1701649523.7943122,cuda:0,0.0,0.01,17.752510548571745,0.0,23.453130581378936,cifar100/reports/attack/0266567dba30a08c98c6eeef23712fc4/adv_predictions.json,deckard.base.attack.Attack,100,evasion,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.attack.AttackInitializer,,10.0,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,100,art.attacks.evasion.ThresholdAttack,,deckard.base.model.Model,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,pytorch,1024,100,,,,256.0,,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,adv_predictions.json,attacks,40a183dc80c90cde4d398b68702b75f8,.pkl,data,8ae3491f9aff2e7132d4aa740c9307c6,.pkl,cifar100,0266567dba30a08c98c6eeef23712fc4,reports,score_dict.json,attack,deckard.base.model.Model,pytorch,deckard.base.model.art_pipeline.ArtPipeline,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,"[0, 255]",torch.nn.CrossEntropyLoss,1.0,0.9,torch.optim.SGD,pytorch,deckard.base.data.Data,torch_cifar100,original_data,1,True,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,torch_example.ResNet152,3,100,1024,100,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,ResNet152,152,Epochs,Epochs,100,art.attacks.evasion.ThresholdAttack,Thresh,nb_epoch,1.0,th,1.0,6.996247122233759,0.07066916285084605,0.07686247009512671,0.0,114.46084155033705,0.0012823163379363008,0.0012823163379363008
