param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
sigma_,model_layers,-0.0018995839916008108,0.9981022190761962,0.0001531657678499079,-0.002199783380251053,-0.0015993846029505685,0.9978026343700419,0.9984018937309969,0.0,-12.402144540954312,2.5442195099384065e-35,114.92026017235457
sigma_,train_time,-7.925024572818214e-06,0.9999920750068302,3.8101415885678253e-06,-1.539276486240938e-05,-4.5728428322704856e-07,0.9999846073536057,0.9999995427158214,0.0,-2.0799816459831644,0.03752721637194208,4.735918909284297
sigma_,def_value,-0.047795817668491274,0.9533284200260184,0.02956675653949145,-0.10574559562555863,0.01015396028857609,0.899653494749438,1.0102056866709817,0.0,-1.6165390885757727,0.10597780927348117,3.238165884840647
sigma_,predict_time,-9.690041374353365e-05,0.99990310428095,0.0006785244309174917,-0.0014267838609723534,0.0012329830334852862,0.9985742335112064,1.0012337434695686,0.0,-0.14281050073982776,0.8864398437008115,0.17390536578174282
sigma_,data.sample.random_state,0.00016812682005713276,1.000168140954163,0.003079989323226139,-0.005868541326233995,0.0062047949663482605,0.9941486449265683,1.0062240845820347,0.0,0.0545868191130702,0.956467639925766,0.0642119360476714
sigma_,atk_value,0.07746155706003201,1.080540692499131,0.02950285797007927,0.01963701799767615,0.13528609612238787,1.0198310925022382,1.14486427873245,0.0,2.625561128301221,0.00865062744160179,6.8529795075128845
sigma_,accuracy,0.006363026833811957,1.0063833138952687,0.037972640690980615,-0.0680619813183902,0.08078803498601411,0.9342025686758709,1.0841410722327232,0.0,0.16756872100610384,0.8669225802224527,0.20602493433104246
sigma_,Epochs,0.0005222374981665231,1.0005223738879103,0.0008187617776447956,-0.0010825060979352682,0.0021269810942683145,0.9989180796004311,1.00212924472317,0.0,0.6378381507607284,0.5235790422484461,0.9335207444517278
sigma_,Atk: Deep,-0.286496990118773,0.7508893386154128,0.028454358498924952,-0.3422665079798571,-0.2307274722576889,0.7101589164686788,0.7939558115386414,0.0,-10.068650471582316,7.60138993926684e-24,76.80001103306387
sigma_,Atk: FGM,-0.4917750781378405,0.6115398990575952,0.01915293434806452,-0.5293141396583071,-0.4542360166173739,0.5890088089568231,0.6349328608543581,0.0,-25.67622637872908,2.1547397754150986e-145,480.57206011087845
sigma_,Atk: HSJ,0.6529870337226636,1.9212711681647594,0.034709930369644273,0.5849568202922678,0.7210172471530595,1.7949134801271032,2.056524140294377,0.0,18.812686362912913,5.944756774604801e-79,259.86070171174043
sigma_,Atk: PGD,-0.494444794402862,0.6099094384443907,0.03061429587234188,-0.5544477117247053,-0.43444187708101867,0.574389402144019,0.6476260211539934,0.0,-16.150781205768716,1.1213252603268434e-58,192.5066246852732
sigma_,Atk: Pixel,0.6892180984239618,1.992157253215663,0.0378938229872105,0.6149475701324931,0.7634886267154304,1.849559624850087,2.1457488951519745,0.0,18.188138437670407,6.407989561604956e-74,243.142807224017
sigma_,Atk: Thresh,0.9120502283100345,2.4894211866897042,0.04116752983589751,0.8313633524991972,0.9927371041208717,2.296447474399306,2.698610751530737,0.0,22.15460174427904,9.418936889409638e-109,358.85459810994706
sigma_,Def: Conf,0.060199186277424835,1.0620480708799727,0.02798527170526863,0.005349061637530496,0.11504931091731918,1.0053633934101818,1.1219287595442384,0.0,2.151102441006191,0.031468114889503435,4.9899654337956445
sigma_,Def: Control,0.11624266717565983,1.123268419437628,0.012979888839575023,0.0908025525267594,0.14168278182456026,1.095052768509261,1.1522110882597492,0.0,8.955598049595142,3.3789893117261355e-19,61.36004201582194
sigma_,Def: FSQ,0.0005685143365202139,1.0005686759714247,0.0032823366506436755,-0.00586474728387722,0.0070017759569176476,0.9941524167757915,1.0070263457006654,0.0,0.17320415211179715,0.8624909600562287,0.21341875921110148
sigma_,Def: Gauss-in,0.042244563570025574,1.0431495639386472,0.007820522946069672,0.026916620255459937,0.057572506884591215,1.027282144669671,1.0592620716631795,0.0,5.40175687244243,6.599135375394438e-08,23.85314774543753
sigma_,Def: Gauss-out,0.0691577850751331,1.071605279129116,0.03994047005627351,-0.00912409776076345,0.14743966791102964,0.9909174005118729,1.1588633660728933,0.0,1.73152156140612,0.08335878266946549,3.5845219804110484
sigma_,Data: cifar,-0.04314422767898051,0.9577732426931493,0.029635784397226826,-0.10122929775113917,0.014940842393178146,0.9037257868356776,1.0150530147323837,0.0,-1.4558152772571034,0.14544369134111643,2.781467374374014
sigma_,Data: cifar100,0.18611544077089406,1.204561307837568,0.01929743234803236,0.14829316837465242,0.2239377131671357,1.1598528787077897,1.2509930966036817,0.0,9.64457019018238,5.18278515380414e-22,70.70869049776728
sigma_,Data: mnist,0.017435662322731648,1.017588550760875,0.025985315808827236,-0.033494620789469035,0.06836594543493234,0.9670601132373569,1.0707570754554185,0.0,0.6709813515835253,0.5022324095180383,0.9935729648397151
mu_,model_layers,0.005746108559238874,1.0057626491071112,0.0001501499207031783,0.0054518201223790995,0.006040396996098648,1.0054667083373627,1.0060586769816227,0.0,38.26914148425016,0.0,inf
mu_,train_time,7.793199142987507e-05,1.0000779350282063,3.2456816420149825e-06,7.157057230624288e-05,8.429341055350726e-05,1.0000715731335408,1.0000842969633428,0.0,24.010978286056844,2.1355796538414117e-127,420.790240341402
mu_,def_value,-0.0067191641553159855,0.9933033589544332,0.018887322732239527,-0.04373763647489011,0.030299308164258142,0.9572050602253585,1.0307630035698605,0.0,-0.35574995199540776,0.7220278326785736,0.4698736437951172
